RPM,MAP,TempoDeInjecao,Confianca
1437,-0.05,2.5,0.087
1437,0.05,2.5,0.079
1438,-0.95,1.5,0.053
1438,-0.85,1.6,0.08
1438,-0.75,1.7,0.069
1438,-0.65,1.9,0.072
1438,-0.55,1.9,0.058
1438,-0.45,2.0,0.049
1438,-0.35,1.5,0.041
1438,-0.25,2.2,0.086
1438,-0.15,2.4,0.057
1438,-0.05,2.5,0.075
1438,0.05,2.5,0.064
1439,-0.95,1.5,0.069
1439,-0.85,1.6,0.038
1439,-0.75,1.7,0.057
1439,-0.65,1.9,0.038
1439,-0.55,12.3,0.024
1439,-0.45,2.0,0.068
1439,-0.35,2.1,0.036
1439,-0.25,2.2,0.035
1439,-0.15,2.4,0.042
1439,-0.05,2.5,0.092
1439,0.05,2.5,0.071
1440,-0.95,1.5,0.05
1440,-0.85,1.6,0.065
1440,-0.75,8.6,0.073
1440,-0.65,1.9,0.054
1440,-0.55,1.9,0.027
1440,-0.45,2.0,0.058
1440,-0.35,2.1,0.083
1440,-0.25,2.2,0.054
1440,-0.15,2.4,0.062
1440,-0.05,2.5,0.068
1440,0.05,2.5,0.099
1441,-0.95,1.5,0.075
1441,-0.85,1.6,0.087
1441,-0.75,1.7,0.044
1441,-0.65,1.9,0.07
1441,-0.55,1.9,0.062
1441,-0.45,2.0,0.049
1441,-0.35,2.1,0.029
1441,-0.25,2.2,0.035
1441,-0.15,2.4,0.09
1441,-0.05,3.1,0.085
1441,0.05,2.5,0.107
1442,-0.95,1.5,0.072
1442,-0.85,1.6,0.062
1442,-0.75,1.7,0.046
1442,-0.65,1.9,0.064
1442,-0.55,9.2,0.078
1442,-0.45,2.0,0.053
1442,-0.35,2.1,0.049
1442,-0.25,2.2,0.074
1442,-0.15,2.4,0.064
1442,-0.05,2.5,0.075
1442,0.05,2.5,0.115
1443,-0.95,1.5,0.072
1443,-0.85,1.6,0.056
1443,-0.75,1.7,0.059
1443,-0.65,1.9,0.099
1443,-0.55,1.9,0.064
1443,-0.45,2.0,0.081
1443,-0.35,2.1,0.06
1443,-0.25,2.2,0.064
1443,-0.15,2.4,0.09
1443,-0.05,2.5,0.109
1443,0.05,2.5,0.131
1444,-0.95,1.5,0.043
1444,-0.85,7.5,0.034
1444,-0.75,1.7,0.078
1444,-0.65,1.9,0.053
1444,-0.55,1.9,0.054
1444,-0.45,2.0,0.037
1444,-0.35,1.7,0.066
1444,-0.25,2.2,0.08
1444,-0.15,2.4,0.091
1444,-0.05,2.5,0.075
1444,0.05,2.5,0.075
1445,-0.95,1.5,0.073
1445,-0.85,1.6,0.031
1445,-0.75,1.7,0.046
1445,-0.65,1.9,0.077
1445,-0.55,1.9,0.069
1445,-0.45,2.0,0.044
1445,-0.35,2.1,0.088
1445,-0.25,2.2,0.108
1445,-0.15,2.4,0.094
1445,-0.05,2.5,0.092
1445,0.05,2.5,0.059
1446,-0.95,1.5,0.067
1446,-0.85,1.6,0.073
1446,-0.75,1.7,0.055
1446,-0.65,1.9,0.043
1446,-0.55,1.9,0.061
1446,-0.45,2.0,0.061
1446,-0.35,2.1,0.05
1446,-0.25,2.2,0.073
1446,-0.15,2.4,0.114
1446,-0.05,2.5,0.103
1446,0.05,2.5,0.077
1447,-0.95,9.0,0.051
1447,-0.85,1.6,0.038
1447,-0.75,1.7,0.043
1447,-0.65,1.9,0.038
1447,-0.55,1.9,0.036
1447,-0.45,2.0,0.046
1447,-0.35,2.1,0.06
1447,-0.25,2.2,0.081
1447,-0.15,2.4,0.079
1447,-0.05,2.5,0.099
1447,0.05,2.5,0.078
1448,-0.95,1.5,0.026
1448,-0.85,1.6,0.053
1448,-0.75,1.7,0.018
1448,-0.65,1.9,0.05
1448,-0.55,1.9,0.051
1448,-0.45,2.0,0.031
1448,-0.35,2.1,0.087
1448,-0.25,2.2,0.077
1448,-0.15,2.4,0.058
1448,-0.05,2.5,0.077
1448,0.05,2.5,0.046
1449,-0.95,1.5,0.055
1449,-0.85,1.6,0.044
1449,-0.75,1.7,0.065
1449,-0.65,1.9,0.04
1449,-0.55,1.9,0.026
1449,-0.45,2.0,0.056
1449,-0.35,2.1,0.068
1449,-0.25,2.2,0.073
1449,-0.15,2.4,0.08
1449,-0.05,2.5,0.029
1449,0.05,2.5,0.036
1450,-0.95,1.5,0.072
1450,-0.85,1.6,0.045
1450,-0.75,1.7,0.061
1450,-0.65,1.9,0.046
1450,-0.55,1.9,0.06
1450,-0.45,2.0,0.037
1450,-0.35,2.1,0.083
1450,-0.25,2.2,0.068
1450,-0.15,2.4,0.056
1450,-0.05,11.3,0.036
1450,0.05,2.5,0.061
1451,-0.95,1.5,0.03
1451,-0.85,1.6,0.047
1451,-0.75,1.7,0.046
1451,-0.65,1.9,0.073
1451,-0.55,7.8,0.025
1451,-0.45,2.0,0.065
1451,-0.35,2.1,0.062
1451,-0.25,2.2,0.071
1451,-0.15,2.4,0.095
1451,-0.05,2.5,0.121
1451,0.05,2.5,0.042
1452,-0.95,1.5,0.036
1452,-0.85,1.6,0.028
1452,-0.75,1.7,0.048
1452,-0.65,1.9,0.052
1452,-0.55,1.9,0.05
1452,-0.45,7.7,0.037
1452,-0.35,2.1,0.069
1452,-0.25,2.2,0.062
1452,-0.15,2.4,0.082
1452,-0.05,2.5,0.104
1452,0.05,2.5,0.104
1453,-0.95,1.5,0.039
1453,-0.85,1.6,0.018
1453,-0.75,1.7,0.039
1453,-0.65,1.9,0.057
1453,-0.55,1.9,0.052
1453,-0.45,2.0,0.04
1453,-0.35,2.1,0.055
1453,-0.25,2.2,0.076
1453,-0.15,2.4,0.077
1453,-0.05,2.5,0.114
1453,0.05,11.5,0.083
1454,-0.95,1.5,0.056
1454,-0.85,1.6,0.064
1454,-0.75,12.2,0.015
1454,-0.65,1.9,0.049
1454,-0.55,1.9,0.043
1454,-0.45,2.0,0.074
1454,-0.35,2.1,0.07
1454,-0.25,2.2,0.072
1454,-0.15,2.4,0.081
1454,-0.05,2.5,0.11
1454,0.05,2.5,0.113
1455,-0.95,1.5,0.057
1455,-0.85,1.6,0.066
1455,-0.75,1.7,0.036
1455,-0.65,1.9,0.059
1455,-0.55,1.9,0.081
1455,-0.45,2.0,0.054
1455,-0.35,2.1,0.073
1455,-0.25,2.2,0.095
1455,-0.15,2.4,0.045
1455,-0.05,2.5,0.083
1455,0.05,2.5,0.048
1456,-0.95,1.5,0.05
1456,-0.85,1.6,0.051
1456,-0.75,1.7,0.065
1456,-0.65,1.9,0.089
1456,-0.55,1.9,0.064
1456,-0.45,2.0,0.038
1456,-0.35,2.1,0.1
1456,-0.25,2.2,0.078
1456,-0.15,2.4,0.055
1456,-0.05,2.5,0.063
1456,0.05,2.5,0.022
1457,-0.95,1.5,0.041
1457,-0.85,1.6,0.032
1457,-0.75,1.7,0.05
1457,-0.65,1.9,0.059
1457,-0.55,1.9,0.048
1457,-0.45,2.0,0.072
1457,-0.35,2.1,0.071
1457,-0.25,2.2,0.072
1457,-0.15,2.4,0.077
1457,-0.05,2.5,0.083
1457,0.05,2.5,0.069
1458,-0.95,1.5,0.022
1458,-0.85,1.6,0.032
1458,-0.75,1.7,0.057
1458,-0.65,1.9,0.035
1458,-0.55,1.9,0.066
1458,-0.45,2.0,0.099
1458,-0.35,2.1,0.079
1458,-0.25,2.2,0.07
1458,-0.15,2.4,0.083
1458,-0.05,2.5,0.099
1458,0.05,2.5,0.06
1459,-0.95,1.5,0.012
1459,-0.85,1.6,0.013
1459,-0.75,1.7,0.037
1459,-0.65,1.9,0.055
1459,-0.55,1.9,0.05
1459,-0.45,2.0,0.078
1459,-0.35,2.1,0.102
1459,-0.25,2.2,0.08
1459,-0.15,2.4,0.076
1459,-0.05,2.5,0.078
1459,0.05,2.5,0.036
1460,-0.95,1.5,0.032
1460,-0.85,1.6,0.028
1460,-0.75,1.7,0.045
1460,-0.65,1.9,0.07
1460,-0.55,1.9,0.078
1460,-0.45,2.0,0.097
1460,-0.35,2.1,0.082
1460,-0.25,2.2,0.071
1460,-0.15,2.4,0.056
1460,-0.05,2.5,0.074
1460,0.05,2.5,0.079
1461,-0.95,1.5,0.033
1461,-0.85,1.6,0.045
1461,-0.75,1.7,0.048
1461,-0.65,1.9,0.068
1461,-0.55,1.9,0.071
1461,-0.45,2.0,0.085
1461,-0.35,2.1,0.091
1461,-0.25,5.4,0.065
1461,-0.15,2.4,0.065
1461,-0.05,2.5,0.073
1461,0.05,2.5,0.049
1462,-0.95,1.5,0.071
1462,-0.85,1.6,0.032
1462,-0.75,1.7,0.047
1462,-0.65,1.9,0.049
1462,-0.55,1.9,0.068
1462,-0.45,2.0,0.115
1462,-0.35,2.1,0.072
1462,-0.25,2.2,0.086
1462,-0.15,2.4,0.051
1462,-0.05,2.5,0.045
1462,0.05,2.5,0.071
1463,-0.95,1.5,0.059
1463,-0.85,1.6,0.037
1463,-0.75,1.7,0.034
1463,-0.65,1.9,0.048
1463,-0.55,1.9,0.08
1463,-0.45,2.0,0.098
1463,-0.35,11.1,0.078
1463,-0.25,2.2,0.066
1463,-0.15,2.4,0.075
1463,-0.05,2.5,0.066
1463,0.05,2.5,0.075
1464,-0.95,1.5,0.035
1464,-0.85,1.6,0.05
1464,-0.75,1.7,0.037
1464,-0.65,1.9,0.062
1464,-0.55,1.9,0.054
1464,-0.45,2.0,0.09
1464,-0.35,2.1,0.063
1464,-0.25,2.2,0.067
1464,-0.15,2.4,0.08
1464,-0.05,2.5,0.053
1464,0.05,2.5,0.065
1465,-0.95,1.5,0.03
1465,-0.85,1.6,0.039
1465,-0.75,1.7,0.06
1465,-0.65,1.9,0.049
1465,-0.55,1.9,0.056
1465,-0.45,2.0,0.039
1465,-0.35,2.1,0.063
1465,-0.25,2.2,0.105
1465,-0.15,2.4,0.077
1465,-0.05,8.1,0.039
1465,0.05,2.5,0.054
1466,-0.95,1.5,0.049
1466,-0.85,1.6,0.04
1466,-0.75,1.7,0.045
1466,-0.65,1.9,0.048
1466,-0.55,1.9,0.045
1466,-0.45,7.2,0.053
1466,-0.35,2.1,0.071
1466,-0.25,2.2,0.075
1466,-0.15,2.4,0.077
1466,-0.05,2.5,0.084
1466,0.05,2.5,0.055
1467,-0.95,1.5,0.037
1467,-0.85,1.6,0.035
1467,-0.75,1.7,0.044
1467,-0.65,1.9,0.085
1467,-0.55,1.9,0.054
1467,-0.45,2.0,0.043
1467,-0.35,2.1,0.065
1467,-0.25,2.2,0.069
1467,-0.15,2.4,0.084
1467,-0.05,2.5,0.066
1467,0.05,2.5,0.054
1468,-0.95,11.3,0.052
1468,-0.85,1.6,0.035
1468,-0.75,1.7,0.046
1468,-0.65,1.9,0.07
1468,-0.55,1.9,0.06
1468,-0.45,2.0,0.051
1468,-0.35,2.1,0.064
1468,-0.25,2.2,0.065
1468,-0.15,2.4,0.088
1468,-0.05,2.5,0.052
1468,0.05,2.5,0.066
1469,-0.95,1.5,0.057
1469,-0.85,1.6,0.058
1469,-0.75,1.7,0.056
1469,-0.65,1.9,0.045
1469,-0.55,1.9,0.027
1469,-0.45,2.0,0.058
1469,-0.35,2.1,0.049
1469,-0.25,2.2,0.061
1469,-0.15,2.4,0.037
1469,-0.05,2.5,0.085
1469,0.05,2.5,0.081
1470,-0.95,1.5,0.045
1470,-0.85,1.6,0.064
1470,-0.75,1.7,0.056
1470,-0.65,1.9,0.063
1470,-0.55,1.9,0.069
1470,-0.45,2.0,0.065
1470,-0.35,2.1,0.052
1470,-0.25,2.2,0.086
1470,-0.15,2.4,0.087
1470,-0.05,2.5,0.068
1470,0.05,2.5,0.059
1471,-0.95,1.5,0.036
1471,-0.85,1.6,0.062
1471,-0.75,1.7,0.055
1471,-0.65,1.9,0.063
1471,-0.55,1.9,0.052
1471,-0.45,2.0,0.072
1471,-0.35,9.6,0.039
1471,-0.25,2.2,0.078
1471,-0.15,2.4,0.063
1471,-0.05,2.5,0.07
1471,0.05,2.5,0.04
1472,-0.95,1.5,0.079
1472,-0.85,1.6,0.079
1472,-0.75,8.0,0.057
1472,-0.65,1.9,0.047
1472,-0.55,1.9,0.05
1472,-0.45,2.0,0.055
1472,-0.35,2.1,0.051
1472,-0.25,2.2,0.047
1472,-0.15,2.4,0.036
1472,-0.05,2.5,0.04
1472,0.05,2.5,0.061
1473,-0.95,1.5,0.073
1473,-0.85,9.6,0.086
1473,-0.75,1.7,0.063
1473,-0.65,8.5,0.053
1473,-0.55,1.9,0.07
1473,-0.45,2.0,0.064
1473,-0.35,2.1,0.076
1473,-0.25,2.2,0.038
1473,-0.15,2.4,0.034
1473,-0.05,2.5,0.08
1473,0.05,6.3,0.04
1474,-0.95,1.5,0.081
1474,-0.85,1.6,0.089
1474,-0.75,1.7,0.056
1474,-0.65,1.9,0.067
1474,-0.55,1.9,0.115
1474,-0.45,3.5,0.067
1474,-0.35,2.1,0.045
1474,-0.25,2.2,0.038
1474,-0.15,2.4,0.036
1474,-0.05,2.5,0.02
1474,0.05,2.5,0.054
1475,-0.95,1.5,0.07
1475,-0.85,4.6,0.071
1475,-0.75,1.7,0.096
1475,-0.65,1.9,0.088
1475,-0.55,1.9,0.052
1475,-0.45,2.0,0.082
1475,-0.35,2.1,0.087
1475,-0.25,1.5,0.027
1475,-0.15,2.4,0.069
1475,-0.05,2.5,0.052
1475,0.05,2.5,0.044
1476,-0.95,1.5,0.046
1476,-0.85,1.6,0.075
1476,-0.75,1.7,0.104
1476,-0.65,1.9,0.04
1476,-0.55,1.9,0.052
1476,-0.45,2.0,0.063
1476,-0.35,2.1,0.048
1476,-0.25,2.2,0.066
1476,-0.15,2.4,0.062
1476,-0.05,2.5,0.039
1476,0.05,2.5,0.039
1477,-0.95,1.5,0.044
1477,-0.85,1.6,0.039
1477,-0.75,1.7,0.048
1477,-0.65,1.9,0.041
1477,-0.55,1.9,0.035
1477,-0.45,2.0,0.058
1477,-0.35,2.1,0.065
1477,-0.25,2.2,0.05
1477,-0.15,2.4,0.058
1477,-0.05,2.5,0.076
1477,0.05,2.5,0.034
1478,-0.95,1.5,0.037
1478,-0.85,9.9,0.035
1478,-0.75,1.7,0.033
1478,-0.65,1.9,0.054
1478,-0.55,1.9,0.052
1478,-0.45,2.0,0.053
1478,-0.35,2.1,0.046
1478,-0.25,2.2,0.065
1478,-0.15,2.4,0.049
1478,-0.05,2.5,0.05
1478,0.05,2.5,0.057
1479,-0.95,1.5,0.044
1479,-0.85,1.6,0.033
1479,-0.75,1.7,0.016
1479,-0.65,1.9,0.059
1479,-0.55,1.9,0.072
1479,-0.45,2.0,0.083
1479,-0.35,2.1,0.054
1479,-0.25,2.2,0.047
1479,-0.15,2.4,0.07
1479,-0.05,2.5,0.066
1479,0.05,2.5,0.061
1480,-0.95,1.5,0.052
1480,-0.85,1.6,0.028
1480,-0.75,1.7,0.035
1480,-0.65,1.9,0.035
1480,-0.55,1.9,0.082
1480,-0.45,3.6,0.064
1480,-0.35,2.1,0.074
1480,-0.25,2.2,0.077
1480,-0.15,2.4,0.075
1480,-0.05,2.5,0.053
1480,0.05,2.5,0.08
1481,-0.95,1.5,0.051
1481,-0.85,1.6,0.045
1481,-0.75,1.7,0.067
1481,-0.65,1.9,0.067
1481,-0.55,1.9,0.074
1481,-0.45,2.0,0.041
1481,-0.35,2.1,0.045
1481,-0.25,2.2,0.106
1481,-0.15,2.4,0.069
1481,-0.05,2.5,0.087
1481,0.05,2.5,0.101
1482,-0.95,1.5,0.05
1482,-0.85,1.6,0.039
1482,-0.75,8.9,0.043
1482,-0.65,9.0,0.052
1482,-0.55,1.9,0.075
1482,-0.45,2.0,0.031
1482,-0.35,2.1,0.067
1482,-0.25,2.2,0.088
1482,-0.15,14.3,0.054
1482,-0.05,2.5,0.111
1482,0.05,2.5,0.085
1483,-0.95,1.5,0.069
1483,-0.85,1.6,0.038
1483,-0.75,1.7,0.057
1483,-0.65,1.9,0.05
1483,-0.55,1.9,0.048
1483,-0.45,2.0,0.074
1483,-0.35,2.1,0.06
1483,-0.25,2.2,0.122
1483,-0.15,2.4,0.114
1483,-0.05,2.5,0.128
1483,0.05,2.5,0.082
1484,-0.95,1.5,0.055
1484,-0.85,1.6,0.041
1484,-0.75,1.7,0.055
1484,-0.65,1.9,0.066
1484,-0.55,1.9,0.082
1484,-0.45,2.0,0.078
1484,-0.35,2.1,0.077
1484,-0.25,2.2,0.086
1484,-0.15,2.4,0.086
1484,-0.05,2.5,0.126
1484,0.05,2.5,0.092
1485,-0.95,1.5,0.07
1485,-0.85,1.6,0.047
1485,-0.75,1.7,0.04
1485,-0.65,1.9,0.107
1485,-0.55,1.9,0.055
1485,-0.45,2.0,0.051
1485,-0.35,2.1,0.078
1485,-0.25,2.2,0.088
1485,-0.15,2.4,0.07
1485,-0.05,2.5,0.062
1485,0.05,2.5,0.076
1486,-0.95,1.5,0.039
1486,-0.85,1.6,0.032
1486,-0.75,1.7,0.049
1486,-0.65,1.9,0.082
1486,-0.55,8.5,0.092
1486,-0.45,2.0,0.085
1486,-0.35,2.1,0.064
1486,-0.25,2.2,0.068
1486,-0.15,2.4,0.06
1486,-0.05,2.5,0.025
1486,0.05,2.5,0.091
1487,-0.95,1.5,0.063
1487,-0.85,1.6,0.043
1487,-0.75,1.7,0.078
1487,-0.65,14.4,0.025
1487,-0.55,1.9,0.055
1487,-0.45,2.0,0.068
1487,-0.35,2.1,0.075
1487,-0.25,12.9,0.017
1487,-0.15,2.4,0.045
1487,-0.05,2.5,0.047
1487,0.05,2.5,0.07
1488,-0.95,1.5,0.083
1488,-0.85,1.6,0.053
1488,-0.75,1.7,0.048
1488,-0.65,1.9,0.074
1488,-0.55,1.9,0.097
1488,-0.45,2.0,0.079
1488,-0.35,2.1,0.051
1488,-0.25,2.2,0.078
1488,-0.15,2.4,0.05
1488,-0.05,2.5,0.041
1488,0.05,8.3,0.039
1489,-0.95,1.5,0.082
1489,-0.85,1.6,0.057
1489,-0.75,1.7,0.065
1489,-0.65,1.9,0.044
1489,-0.55,1.9,0.036
1489,-0.45,2.0,0.069
1489,-0.35,2.1,0.066
1489,-0.25,2.2,0.093
1489,-0.15,2.4,0.07
1489,-0.05,2.5,0.064
1489,0.05,2.5,0.05
1490,-0.95,1.5,0.063
1490,-0.85,1.6,0.094
1490,-0.75,1.7,0.068
1490,-0.65,1.9,0.049
1490,-0.55,1.9,0.069
1490,-0.45,2.0,0.043
1490,-0.35,2.1,0.094
1490,-0.25,2.2,0.054
1490,-0.15,2.4,0.039
1490,-0.05,2.5,0.043
1490,0.05,2.5,0.048
1491,-0.95,1.5,0.076
1491,-0.85,1.8,0.047
1491,-0.75,1.7,0.083
1491,-0.65,1.9,0.047
1491,-0.55,4.2,0.063
1491,-0.45,2.0,0.049
1491,-0.35,2.1,0.047
1491,-0.25,2.2,0.046
1491,-0.15,2.4,0.048
1491,-0.05,2.5,0.071
1491,0.05,2.5,0.058
1492,-0.95,1.5,0.075
1492,-0.85,1.6,0.078
1492,-0.75,1.7,0.058
1492,-0.65,5.0,0.09
1492,-0.55,1.9,0.067
1492,-0.45,2.0,0.028
1492,-0.35,2.1,0.057
1492,-0.25,2.2,0.085
1492,-0.15,2.4,0.089
1492,-0.05,2.5,0.056
1492,0.05,2.5,0.075
1493,-0.95,1.5,0.04
1493,-0.85,1.6,0.073
1493,-0.75,1.7,0.064
1493,-0.65,1.9,0.065
1493,-0.55,1.9,0.062
1493,-0.45,2.0,0.073
1493,-0.35,2.1,0.056
1493,-0.25,2.2,0.062
1493,-0.15,2.4,0.102
1493,-0.05,2.5,0.1
1493,0.05,2.5,0.041
1494,-0.95,1.5,0.069
1494,-0.85,1.6,0.057
1494,-0.75,1.7,0.066
1494,-0.65,1.9,0.08
1494,-0.55,1.9,0.07
1494,-0.45,2.0,0.049
1494,-0.35,2.1,0.089
1494,-0.25,2.2,0.087
1494,-0.15,2.4,0.113
1494,-0.05,2.5,0.115
1494,0.05,2.5,0.066
1495,-0.95,1.5,0.064
1495,-0.85,1.6,0.08
1495,-0.75,1.7,0.084
1495,-0.65,1.9,0.093
1495,-0.55,5.1,0.074
1495,-0.45,2.0,0.051
1495,-0.35,2.1,0.073
1495,-0.25,2.2,0.069
1495,-0.15,2.4,0.103
1495,-0.05,2.5,0.093
1495,0.05,2.5,0.108
1496,-0.95,1.5,0.02
1496,-0.85,10.4,0.06
1496,-0.75,1.7,0.08
1496,-0.65,1.9,0.091
1496,-0.55,1.9,0.064
1496,-0.45,2.0,0.055
1496,-0.35,2.1,0.065
1496,-0.25,2.2,0.064
1496,-0.15,2.4,0.048
1496,-0.05,2.5,0.079
1496,0.05,2.5,0.072
1497,-0.95,1.5,0.051
1497,-0.85,1.6,0.075
1497,-0.75,1.7,0.073
1497,-0.65,1.9,0.074
1497,-0.55,1.9,0.075
1497,-0.45,2.0,0.046
1497,-0.35,2.1,0.072
1497,-0.25,2.2,0.072
1497,-0.15,2.4,0.088
1497,-0.05,2.5,0.068
1497,0.05,2.5,0.062
1498,-0.95,1.5,0.079
1498,-0.85,1.6,0.046
1498,-0.75,1.7,0.061
1498,-0.65,1.9,0.072
1498,-0.55,1.9,0.067
1498,-0.45,1.5,0.07
1498,-0.35,2.1,0.059
1498,-0.25,2.7,0.112
1498,-0.15,2.4,0.076
1498,-0.05,2.5,0.076
1498,0.05,2.5,0.123
1499,-0.95,1.5,0.068
1499,-0.85,1.6,0.076
1499,-0.75,1.7,0.05
1499,-0.65,1.9,0.103
1499,-0.55,1.9,0.068
1499,-0.45,2.0,0.069
1499,-0.35,2.1,0.085
1499,-0.25,2.2,0.081
1499,-0.15,2.4,0.098
1499,-0.05,2.5,0.053
1499,0.05,2.5,0.079
1500,-0.95,2.3,0.07
1500,-0.85,2.5,0.122
1500,-0.75,2.6,0.136
1500,-0.65,1.3,0.027
1500,-0.55,2.9,0.078
1500,-0.45,3.1,0.049
1500,-0.35,3.2,0.101
1500,-0.25,3.4,0.088
1500,-0.15,3.5,0.09
1500,-0.05,3.7,0.092
1500,0.05,3.8,0.042
1501,-0.95,2.3,0.044
1501,-0.85,2.5,0.069
1501,-0.75,2.6,0.106
1501,-0.65,7.8,0.056
1501,-0.55,2.9,0.072
1501,-0.45,3.1,0.092
1501,-0.35,3.2,0.085
1501,-0.25,3.4,0.109
1501,-0.15,3.5,0.087
1501,-0.05,3.7,0.077
1501,0.05,3.8,0.064
1502,-0.95,2.3,0.022
1502,-0.85,6.4,0.028
1502,-0.75,7.0,0.041
1502,-0.65,2.8,0.102
1502,-0.55,2.9,0.074
1502,-0.45,3.1,0.09
1502,-0.35,3.2,0.102
1502,-0.25,3.4,0.073
1502,-0.15,3.5,0.117
1502,-0.05,3.7,0.147
1502,0.05,3.8,0.117
1503,-0.95,2.3,0.021
1503,-0.85,2.5,0.045
1503,-0.75,2.6,0.076
1503,-0.65,2.8,0.085
1503,-0.55,2.9,0.105
1503,-0.45,3.1,0.064
1503,-0.35,3.2,0.072
1503,-0.25,3.4,0.099
1503,-0.15,3.5,0.103
1503,-0.05,3.7,0.115
1503,0.05,3.8,0.078
1504,-0.95,2.3,0.015
1504,-0.85,4.6,0.051
1504,-0.75,2.6,0.045
1504,-0.65,2.8,0.052
1504,-0.55,10.2,0.071
1504,-0.45,3.1,0.087
1504,-0.35,3.2,0.093
1504,-0.25,3.4,0.081
1504,-0.15,3.5,0.076
1504,-0.05,3.7,0.089
1504,0.05,3.8,0.081
1505,-0.95,2.3,0.035
1505,-0.85,2.5,0.046
1505,-0.75,2.6,0.039
1505,-0.65,2.8,0.062
1505,-0.55,2.9,0.092
1505,-0.45,3.1,0.087
1505,-0.35,3.2,0.102
1505,-0.25,3.4,0.074
1505,-0.15,3.5,0.05
1505,-0.05,3.7,0.06
1505,0.05,3.8,0.079
1506,-0.95,2.3,0.033
1506,-0.85,2.5,0.074
1506,-0.75,2.6,0.064
1506,-0.65,2.8,0.058
1506,-0.55,2.9,0.068
1506,-0.45,3.1,0.12
1506,-0.35,3.2,0.059
1506,-0.25,3.4,0.068
1506,-0.15,3.5,0.07
1506,-0.05,3.7,0.081
1506,0.05,3.8,0.074
1507,-0.95,2.3,0.017
1507,-0.85,2.5,0.04
1507,-0.75,2.6,0.068
1507,-0.65,2.8,0.04
1507,-0.55,2.9,0.085
1507,-0.45,4.4,0.033
1507,-0.35,3.2,0.066
1507,-0.25,3.4,0.097
1507,-0.15,3.5,0.047
1507,-0.05,3.7,0.078
1507,0.05,3.8,0.076
1508,-0.95,2.3,0.041
1508,-0.85,2.5,0.046
1508,-0.75,2.6,0.076
1508,-0.65,2.8,0.119
1508,-0.55,2.9,0.107
1508,-0.45,3.1,0.094
1508,-0.35,3.2,0.06
1508,-0.25,3.4,0.073
1508,-0.15,3.5,0.071
1508,-0.05,3.7,0.083
1508,0.05,3.8,0.055
1509,-0.95,2.3,0.074
1509,-0.85,2.5,0.125
1509,-0.75,2.6,0.117
1509,-0.65,4.4,0.037
1509,-0.55,2.9,0.099
1509,-0.45,3.1,0.099
1509,-0.35,3.2,0.069
1509,-0.25,13.9,0.033
1509,-0.15,3.5,0.079
1509,-0.05,3.7,0.103
1509,0.05,3.8,0.069
1510,-0.95,11.6,0.102
1510,-0.85,2.5,0.1
1510,-0.75,2.6,0.097
1510,-0.65,2.8,0.06
1510,-0.55,2.9,0.105
1510,-0.45,3.1,0.043
1510,-0.35,3.2,0.042
1510,-0.25,3.4,0.071
1510,-0.15,3.5,0.096
1510,-0.05,3.7,0.061
1510,0.05,3.8,0.087
1511,-0.95,2.3,0.055
1511,-0.85,2.5,0.065
1511,-0.75,2.6,0.057
1511,-0.65,2.8,0.071
1511,-0.55,2.9,0.104
1511,-0.45,3.1,0.031
1511,-0.35,3.2,0.08
1511,-0.25,3.4,0.069
1511,-0.15,3.5,0.047
1511,-0.05,3.7,0.075
1511,0.05,3.8,0.08
1512,-0.95,2.3,0.043
1512,-0.85,2.5,0.074
1512,-0.75,2.6,0.041
1512,-0.65,2.8,0.078
1512,-0.55,2.9,0.057
1512,-0.45,3.1,0.063
1512,-0.35,3.2,0.096
1512,-0.25,3.4,0.1
1512,-0.15,3.5,0.068
1512,-0.05,3.7,0.074
1512,0.05,3.8,0.066
1513,-0.95,2.3,0.044
1513,-0.85,2.5,0.045
1513,-0.75,2.6,0.123
1513,-0.65,2.8,0.078
1513,-0.55,2.9,0.082
1513,-0.45,3.1,0.065
1513,-0.35,3.2,0.075
1513,-0.25,3.4,0.089
1513,-0.15,3.5,0.057
1513,-0.05,3.7,0.063
1513,0.05,3.8,0.078
1514,-0.95,2.3,0.023
1514,-0.85,2.5,0.051
1514,-0.75,11.1,0.072
1514,-0.65,2.8,0.093
1514,-0.55,2.9,0.049
1514,-0.45,3.1,0.067
1514,-0.35,7.2,0.038
1514,-0.25,3.4,0.045
1514,-0.15,15.0,0.017
1514,-0.05,3.7,0.067
1514,0.05,3.8,0.086
1515,-0.95,2.3,0.023
1515,-0.85,2.5,0.036
1515,-0.75,2.6,0.078
1515,-0.65,2.8,0.071
1515,-0.55,2.9,0.081
1515,-0.45,3.1,0.056
1515,-0.35,3.2,0.039
1515,-0.25,3.4,0.082
1515,-0.15,3.5,0.077
1515,-0.05,3.7,0.062
1515,0.05,3.8,0.074
1516,-0.95,2.3,0.038
1516,-0.85,2.5,0.091
1516,-0.75,2.6,0.096
1516,-0.65,2.8,0.096
1516,-0.55,2.9,0.068
1516,-0.45,3.1,0.102
1516,-0.35,3.2,0.089
1516,-0.25,3.4,0.087
1516,-0.15,3.5,0.115
1516,-0.05,2.8,0.135
1516,0.05,3.8,0.112
1517,-0.95,2.3,0.053
1517,-0.85,2.5,0.065
1517,-0.75,2.6,0.138
1517,-0.65,2.8,0.082
1517,-0.55,2.9,0.065
1517,-0.45,3.1,0.099
1517,-0.35,3.2,0.092
